Código Dane departamento,Departamento,Código Dane municipio,Municipio,Desagregación cultivo,Cultivo,Ciclo del cultivo,Grupo cultivo,Subgrupo,Año,Periodo,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha),Nombre científico del cultivo,Código del cultivo,Estado físico del cultivo,_depto_norm,_cultivo_norm
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2025,2025,27.0,27.0,189.0,7.0,Citrus limon,2043699,En fresco,CORDOBA,Limón
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,90.0,90.0,151.02,1.68,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,90.0,90.0,138.43,1.54,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,100.0,80.0,160.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,80.0,75.0,150.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,120.0,110.0,220.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,60.0,40.0,80.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,130.0,130.0,260.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,70.0,70.0,140.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,160.0,160.0,178.98,1.12,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,70.0,70.0,140.0,2.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,30.0,30.0,50.34,1.68,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,50.0,50.0,69.92,1.4,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,25.0,20.0,40.0,2.0,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,40.0,36.0,61.2,1.7,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,20.0,15.0,30.0,2.0,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,20.0,10.0,15.0,1.5,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,12.0,12.0,18.0,1.5,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,12.0,12.0,12.0,1.0,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,6.0,0.0,0.0,0.0,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,4.0,10.0,15.0,1.5,Zea mays,1010404,Grano seco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,140.0,60.0,120.0,2.0,Zea mays,1010497,En fresco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,120.0,120.0,240.0,2.0,Zea mays,1010497,En fresco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,130.0,70.0,140.0,2.0,Zea mays,1010497,En fresco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,140.0,140.0,280.0,2.0,Zea mays,1010497,En fresco,CORDOBA,Maíz
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,33.0,0.0,0.0,0.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2020,2020,33.0,28.0,140.0,5.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2021,2021,38.0,33.0,231.0,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2022,2022,38.0,38.0,266.0,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2023,2023,38.0,38.0,266.0,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2024,2024,36.0,33.0,198.0,6.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2025,2025,36.0,33.0,198.0,6.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,20.0,20.0,160.0,8.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,20.0,20.0,160.0,8.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,25.0,25.0,450.0,18.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,22.0,20.0,300.0,15.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,18.0,20.0,280.0,14.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,15.0,18.0,270.0,15.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,15.0,15.0,225.0,15.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2019,2019,571.0,571.0,2236.27,3.92,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2020,2020,576.0,571.0,1993.48,3.49,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2021,2021,586.0,576.0,2010.93,3.49,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2022,2022,480.0,480.0,1248.0,2.6,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2023,2023,400.0,400.0,920.0,2.3,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2024,2024,350.0,350.0,700.0,2.0,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2025,2025,360.0,350.0,700.0,2.0,Elaeis guineensis,2070400,Aceite crudo,CORDOBA,Palma de aceite
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,40.0,40.0,1400.0,35.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,40.0,40.0,1120.0,28.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,20.0,20.0,700.0,35.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,20.0,20.0,700.0,35.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,15.0,15.0,525.0,35.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,15.0,15.0,525.0,35.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,18.0,16.0,416.0,26.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,18.0,15.0,390.0,26.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,25.0,20.0,560.0,28.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,20.0,18.0,468.0,26.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,30.0,30.0,840.0,28.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,23.0,23.0,575.0,25.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,50.0,50.0,1400.0,28.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,23.0,23.0,644.0,28.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23079,Buenavista,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2020,2020,300.0,200.0,18000.0,90.0,Ananas comosus,2045601,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2021,2021,300.0,300.0,22500.0,75.0,Ananas comosus,2045601,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2022,2022,230.0,230.0,15870.0,69.0,Ananas comosus,2045601,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2023,2023,120.0,120.0,7800.0,65.0,Ananas comosus,2045601,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2024,2024,90.0,90.0,5850.0,65.0,Ananas comosus,2045601,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2025,2025,90.0,90.0,5850.0,65.0,Ananas comosus,2045601,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2019,2019,315.0,190.0,14250.0,75.0,Ananas comosus,2045699,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2020,2020,115.0,115.0,8050.0,70.0,Ananas comosus,2045699,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2021,2021,115.0,115.0,7475.0,65.0,Ananas comosus,2045699,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2022,2022,115.0,115.0,7475.0,65.0,Ananas comosus,2045699,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2023,2023,35.0,35.0,2100.0,60.0,Ananas comosus,2045699,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2024,2024,25.0,25.0,1500.0,60.0,Ananas comosus,2045699,En fresco,CORDOBA,Piña
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,37.0,25.0,50.0,2.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,39.0,39.0,195.0,5.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,39.0,39.0,273.0,7.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,39.0,39.0,273.0,7.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,42.0,42.0,294.0,7.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,52.0,42.0,294.0,7.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2025,2025,52.0,52.0,364.0,7.0,Musa x paradisiaca,2045802,En fresco,CORDOBA,Plátano
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,160.0,160.0,1600.0,10.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,162.0,162.0,1620.0,10.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,162.0,162.0,2430.0,15.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,160.0,150.0,2100.0,14.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,160.0,150.0,2100.0,14.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,150.0,160.0,2400.0,15.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,150.0,150.0,2250.0,15.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,230.0,190.0,2660.0,14.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,243.0,243.0,3645.0,15.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,80.0,80.0,1200.0,15.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,70.0,65.0,910.0,14.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,85.0,83.0,498.0,6.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,90.0,88.0,616.0,7.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,90.0,89.0,178.0,2.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,80.0,79.0,632.0,8.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,90.0,9.0,72.0,8.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,80.0,28.0,224.0,8.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,97.0,28.0,224.0,8.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,90.0,97.0,679.0,7.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,113.0,90.0,1080.0,12.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,98.0,211.0,1477.0,7.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,69.0,0.0,0.0,0.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,50.0,69.0,483.0,7.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,101.0,50.0,350.0,7.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,98.0,101.0,707.0,7.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23090,Canalete,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,39.0,0.0,0.0,0.0,Capsicum L.,1050300,En fresco,CORDOBA,Ají
23,Córdoba,23090,Canalete,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,0.0,39.0,117.0,3.0,Capsicum L.,1050300,En fresco,CORDOBA,Ají
23,Córdoba,23090,Canalete,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,10.0,39.0,117.0,3.0,Capsicum L.,1050300,En fresco,CORDOBA,Ají
23,Córdoba,23090,Canalete,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,21.0,31.0,93.0,3.0,Capsicum L.,1050300,En fresco,CORDOBA,Ají
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019A,520.0,505.0,1263.0,2.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019B,900.0,870.0,2610.0,3.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020A,650.0,630.0,1499.4,2.38,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020B,700.0,668.0,1589.84,2.38,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021A,630.0,630.0,1649.34,2.62,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021B,725.0,507.0,1267.5,2.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022A,680.0,720.0,2227.68,3.09,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022B,748.0,680.0,4046.0,5.95,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023A,720.0,748.0,3740.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023B,894.0,1614.0,8070.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024A,340.0,0.0,0.0,0.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024B,200.0,340.0,1700.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025A,216.0,200.0,1000.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025B,200.0,296.0,1480.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23090,Canalete,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,31.0,0.0,0.0,0.0,Solanum melongena,1050800,En fresco,CORDOBA,Berenjena
23,Córdoba,23090,Canalete,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,0.0,31.0,248.0,8.0,Solanum melongena,1050800,En fresco,CORDOBA,Berenjena
23,Córdoba,23090,Canalete,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,12.0,31.0,248.0,8.0,Solanum melongena,1050800,En fresco,CORDOBA,Berenjena
23,Córdoba,23090,Canalete,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,15.0,27.0,216.0,8.0,Solanum melongena,1050800,En fresco,CORDOBA,Berenjena
23,Córdoba,23090,Canalete,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,117.0,117.0,76.05,0.65,Theobrama cacao,2030200,Grano seco,CORDOBA,Cacao
